,Headline,Body ID,Stance
29800,This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,1175,0
29801,"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",2431,0
29802,Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1481,0
29803,"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1833,1
29804,ISIS KILLS 300 IRAQI SOLDIERS WITH CHLORINE GAS: SHIA MP,2489,0
29805,Obama denounces killing of journalist James Foley and pledges ‘justice’,7,0
29806,"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",1877,0
29807,Weatherman caught peeing live on camera,1854,0
29808,ISIL video claims beheading of kidnapped journalist James Foley,2388,1
29809,"No, Saudi TV Did Not Blur Out Images of Michelle Obama",2251,0
29810,Alleged audio of Michael Brown shooting has surfaced,1893,0
29811,This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,1012,1
29812,Al-Shabaab co-founder confirmed killed by US air strike in Somalia,882,0
29813,Audio recording allegedly captures moment Michael Brown was shot,2084,0
29814,Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,1483,0
29815,Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1500,0
29816,"Christian Bale passes on role of Steve Jobs, actor reportedly felt he wasn't right for part",1296,0
29817,"What was fake on the Internet this week: Obama’s peace prize, pumpkin-spice condoms and insane winter snow",1263,0
29818,Man discovers spider living under his skin during Bali vacation,1923,0
29819,Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,618,0
29820,"So, There Might Be a Rat Infestation at Vogue",725,0
29821,Apple Orders More Than 5 Million Watches for Initial Run,321,0
29822,Kim Jong-un: obese leader 'fractured both ankles',1095,1
29823,WHO ‘probing’ whether ISIS fighters got Ebola,1726,0
29824,David Haines beheading video confirmed genuine; UK PM Cameron vows to hunt down ISIS 'monsters',15,0
29825,ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,1347,0
29826,Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1459,0
29827,ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,480,0
29828,Zack Snyder Responds to Fake Stolen Batmobile Report,529,0
29829,DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,190,0
29830,An accidental delivery of arms to the Islamic State and the problem with airdrops,1026,0
29831,ISIS Getting Ebola,1355,0
29832,Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,2188,0
29833,Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',186,0
29834,You're Not Going to Become Weightless on January 4th,2413,1
29835,UPDATE: BATMAN v SUPERMAN Batmobile Reportedly Stolen By (Shocker!) Detroit Locals,529,0
29836,Government fires employee who skipped work for 24 years,1048,0
29837,Lego letter to parents in 1974 on gender equality still resonates 40 years on,1385,0
29838,India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,2237,0
29839,Vogue's new digs are reportedly swarming with rats,1036,0
29840,Kimye’s Fault? Anna Wintour’s NYC ‘Vogue’ Offices Hit With Disgusting Rat Infestation: ‘Rat Droppings On Desks’,834,1
29841,Son pays off his parents' mortgage in a heartwarming Christmas video,265,0
29842,Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1880,0
29843,Pumpkin Spice condoms? Don't fall for this hoax.,1954,1
29844,Kim Jong-Un 'in hospital with two fractured ankles' after ballooning to around 20 stone and going on numerous 'meet the people' walkabout PR stunts,1465,1
29845,Opposition group: ISIS militants training to fly warplanes in Syria,2342,0
29846,Wife and child of Islamic State leader Baghdadi held in Lebanon,682,0
29847,Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,472,1
29848,Report: Nigerian Woman Quarantined in KC with Ebola-Like Symptoms (Video),472,0
29849,GCPD Solved Stolen Batmobile Case?,87,0
29850,NEWS/ All Dogs Go to Heaven! Pope Francis Confirms Paradise Is Open to All of God's Creatures,2473,0
29851,"UK spies identify Foley’s killer, Abdel-Majed Abdel Bary a key suspect",2327,1
29852,Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,2039,1
29853,New Audio Allegedly Captures Moment Michael Brown Was Shot,2250,1
29854,North Korean dictator Kim Jong-Un to open restaurant in Scotland,1339,0
29855,"Batmobile stolen in Detroit? Good one, joker!",1313,1
29856,Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1437,0
29857,"How did Fake Chinese News Site Dupe Washington Post, Atlantic, BBC?",2115,0
29858,Watch US Marine get shot in HEAD by Taliban sniper - and live to tell tale,2403,0
29859,Mexican cartel leader kills self; bodies in grave not missing students,1740,0
29860,New Audio Shows Michael Brown Was Shot at 11 Times,1720,0
29861,Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,1107,0
29862,"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",2530,1
29863,Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,2227,1
29864,Here's video of a bird pooping on Vladimir Putin in the middle of a speech,1991,0
29865,Meteorite 'caused mysterious boom in Nicaragua',1372,0
29866,Macaulay Culkin dead: The death hoax is once again on the child actor,195,0
29867,Penis Drawn On Bugatti Veyron Could Be World's Most Expensive Car Vandalism,1349,0
29868,"In Vogue vs Rats War, the Rats Are Winning",367,0
29869,Islamic State militants allegedly used chlorine gas against Iraqi security forces,1267,0
29870,TBS speeds up Seinfeld a full 7.5 percent - here is the proof,1686,0
29871,This Is a Truly Horrifying Story About a Spider,1271,0
29872,"Meteorite makes big crater in Nicaragua, government says",1917,0
29873,WHO says reports of suspected Ebola cases in Iraq are untrue,1669,1
29874,Rapper identified as James Foley's executioner: reports,1649,0
29875,EXCLUSIVE: New York Mag’s Boy Genius Investor Made It All Up,2009,0
29876,Amazon's first brick-and-mortar store said to open in Manhattan,1681,0
29877,"Video showing American journalist beheaded believed real, officials and family say",1120,0
29878,"Israel opens dams, floods Gaza",1893,0
29879,Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,1885,1
29880,US confirms death of Somalia terror group leader,213,0
29881,"Apple Watch users will need to recharge nightly, company still working to improve uptime before launch",1834,0
29882,ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1363,1
29883,Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',1376,1
29884,"Meet Magneto Boy, the kid who attracts metal with his body",311,0
29885,US officials: Video shows American's execution,1506,0
29886,"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",22,0
29887,IS using scorpion bombs to terrify Iraqi civilians,730,0
29888,"Small meteorite strikes Nicaragua, government says",1400,0
29889,"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",1217,0
29890,"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",855,0
29891,Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,1477,0
29892,Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,388,0
29893,"Batmobile stolen in Detroit? Good one, joker!",137,0
29894,Meteorite leaves crater in Nicaraguan capital Managua,1073,1
29895,Eyewitness Says Viral Video of Homeless Man Was Staged,633,0
29896,YPG Confirms: Gill Rosenberg Not Captured in Kobani,2147,0
29897,"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",734,0
29898,"Homeless man who became a YouTube sensation after spending $100 on food for his beggar friends gets a surprise Christmas meal, makeover and night in a hotel in new video... but is it all a hoax by a 'serial prankster'?",1388,1
29899,Report: Amazon to Launch Ad-Supported Streaming Service,2118,0
29900,"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2175,0
29901,"Managua explosion not a meteorite, NASA suggests",1948,0
29902,Islamic State fighters training to fly captured jets — watchdog,2283,0
29903,This Soap Opera Star Reportedly Had His Testicles Stolen By An ‘Attractive Blonde’ Organ Trafficker,845,1
29904,Tropical spider 'burrowed under man's skin through scar' - video report,214,0
29905,ISIS Video Claims to Show Beheading of British Hostage,15,0
29906,Christian Bale Pulls Out of Upcoming Steve Jobs Biopic,1294,0
29907,Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1430,1
29908,See the Crater a Meteorite Made in Nicaragua,816,0
29909,ISIS cracks down on five confirmed Ebola cases among fighters: official,1899,0
29910,KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,773,0
29911,Dog found abandoned at Scottish train station with suitcase of belongings,1647,0
29912,"Texas, Hold 'Em",1383,0
29913,An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,195,0
29914,"Boko Haram denies cease-fire, leader says he married off kidnapped girls",2463,1
29915,Pumpkin Spice condoms? Don't fall for this hoax.,2302,0
29916,From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,304,0
29917,'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,1374,1
29918,"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1681,1
29919,"Jihadi John named as Mohammed Emwazi, from west London",1574,0
29920,Sugarhill Gang Rapper Big Bank Hank Dies at 57,281,0
29921,ISIS Militants Allegedly Contracted Ebola,2526,0
29922,Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2367,1
29923,Texas City plumber's truck ends up in Syrian war,1906,1
29924,"Yemen says U.S. man freed, sister says he’s dead",271,0
29925,Rats are still running around at Vogue,754,0
29926,James Foley remembered as 'brave and tireless' journalist,26,0
29927,British rapper a suspect in ISIS beheading,2434,0
29928,Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,1966,1
29929,ISIS Video Purports To Show Beheading Of British Aid Worker,2348,1
29930,India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',2176,0
29931,Missing Mexico students not among 28 bodies found in mass grave,1013,0
29932,"No, a spider (probably) didn't crawl through a man's body for several days",1531,1
29933,Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1899,1
29934,Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,633,0
29935,"Report: new 12-inch MacBook Air slims down, has single USB port",480,0
29936,Could Kim Jong Un open a restaurant in Scotland?,2418,1
29937,Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,186,0
29938,Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,5,0
29939,Man who SLAPS people if they sneeze in public being hunted by police,1549,0
29940,ISIS video showing beheading triggers international response,2034,0
29941,Holy Theft! Batmobile Stolen from 'Batman v Superman'???,1538,1
29942,"Former Porn Star Behind YouTube Sensation ‘DC Toy Collector,’ Makes $5 Million Per Year Unboxing Disney Toys",1019,0
29943,"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",1461,0
29944,ISIS Militants Allegedly Contracted Ebola,1034,0
29945,Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2354,0
29946,‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,527,0
29947,Purported ISIS claim: Jordan airstrike kills female US hostage,2125,0
29948,"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",472,1
29949,More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1540,1
29950,"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",2349,0
29951,Identity of ISIS terrorist known as 'Jihadi John' reportedly revealed,2349,1
29952,"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",511,0
29953,Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,2492,1
29954,"North Korean leader Kim Jong Un had ankle surgery, report says",258,0
29955,Lebanon detains wife and son of Al-Baghdadi,1471,0
29956,Star Wars: The Force Awakens to be released this summer?,761,0
29957,Isis claims US hostage Kayla Mueller killed in coalition airstrike,1260,0
29958,Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,2147,0
29959,Seth Rogen to play Woz in Jobs biopic,1681,0
29960,Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1047,0
29961,Chinese advised to choose British-sounding names to get ahead,691,0
29962,Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1252,0
29963,Islamic State releases video apparently showing the beheading of missing US journalist James Foley,632,1
29964,Batmobile Stolen From 'Batman V Superman: Dawn Of Justice' Set? Report Claims That One Of The Batmobile Models Is Missing! Detroit Locals Responsible?,251,0
29965,Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking,176,0
29966,IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1689,1
29967,WHO says reports of suspected Ebola cases in Iraq are untrue,75,0
29968,Hospital: Man not being treated for Ebola in Kansas City,2501,1
29969,US Marine survives headshot from Taliban (video),2360,1
